id,location,fault_severity,severity_type,num_events,num_resources,total_log_volume
17538,1107,2,1,2,1,405
1501,322,1,2,2,1,10
5521,145,0,2,2,1,21
16305,944,0,1,1,1,12
13935,945,0,1,1,1,7
1570,990,1,1,1,1,4
11157,735,0,2,1,1,3
17783,527,0,2,2,1,2
16121,805,0,1,1,1,6
1218,496,0,2,2,1,334
15598,653,0,1,2,1,19
2653,100,0,4,1,1,4
13267,704,0,2,1,1,10
11853,704,1,2,1,1,15
17182,460,1,2,2,1,3
5874,1055,0,1,2,1,28
3136,821,2,1,2,1,49
7435,1100,2,1,2,1,57
9775,285,0,2,1,1,2
10624,442,0,1,3,1,4
12942,479,0,2,2,1,75
7099,57,0,1,1,1,2
17010,474,0,2,2,1,22
10182,741,0,1,2,1,7
15986,1086,2,2,1,1,19
18373,706,1,1,1,1,13
10833,184,1,2,1,1,2
9367,378,0,2,2,1,13
1714,518,0,2,2,1,6
6675,896,0,2,3,1,6
17531,181,0,2,2,1,10
4167,943,0,4,1,1,1
8625,714,1,1,2,2,4
5665,707,0,2,2,2,4
17300,322,0,2,2,1,25
12941,599,2,2,1,1,16
4200,684,1,1,2,1,37
1858,1050,1,1,2,2,17
13276,369,0,2,2,1,30
15835,902,0,4,2,2,3
16118,91,0,2,2,1,8
1357,414,1,2,2,1,4
16912,932,0,1,2,1,5
17812,1006,0,2,1,1,4
16844,124,0,2,2,1,20
10074,211,1,1,3,1,7
15238,373,0,2,2,1,98
6732,1089,0,1,1,1,6
18298,976,0,1,2,1,7
9837,823,1,1,1,1,2
12159,692,1,1,1,1,2
11924,270,0,2,2,1,3
11926,737,0,1,1,1,6
8295,314,0,1,2,1,2
18108,392,0,1,3,2,6
17151,814,0,2,1,1,4
5168,834,0,1,2,1,3
104,821,2,1,2,1,41
9246,506,0,2,2,1,186
17642,367,1,2,2,1,4
16756,744,0,1,2,2,4
5113,899,0,1,4,1,25
3859,159,1,1,3,2,8
13947,641,2,1,2,1,16
6206,118,0,2,2,1,27
9385,252,1,2,2,1,7
6084,320,1,2,2,1,2
3047,477,0,2,2,1,75
4363,507,0,2,2,1,18
5476,1019,2,2,1,1,21
15915,821,0,1,2,1,11
2859,130,1,1,2,1,3
2055,1056,0,1,3,3,13
13235,696,0,2,1,1,9
12475,155,0,2,2,1,25
10430,468,0,2,2,1,28
8875,1033,1,1,1,1,4
2684,484,0,2,2,1,7
11963,1098,0,1,1,1,46
10382,474,0,2,2,1,2
17934,599,0,2,1,1,56
780,228,1,2,2,1,6
11640,471,0,1,3,1,18
10805,509,0,4,1,1,2
7211,798,0,2,1,1,15
1451,891,0,1,1,1,6
13295,831,1,1,1,1,4
302,91,1,2,2,1,2
3118,707,0,1,3,2,9
9727,102,0,2,2,1,6
4523,246,0,2,1,1,2
8122,1024,0,1,1,1,8
8469,122,0,2,2,1,20
1324,609,0,2,3,2,15
17127,519,0,2,2,1,4
14043,484,0,2,1,1,2
991,946,0,1,1,1,7
16269,175,0,2,2,1,8
1418,1099,1,1,1,1,10
2308,885,2,2,1,1,11
12969,976,1,1,1,1,1
2177,1107,1,1,2,1,100
13908,823,0,1,2,1,25
5658,834,2,2,1,1,42
7243,485,0,2,2,1,2
9637,990,0,1,1,1,2
9654,995,2,2,1,1,33
16396,742,0,2,2,2,5
1620,976,1,2,1,1,8
14588,742,0,2,1,1,2
6534,672,0,1,1,1,26
5837,816,0,2,2,2,4
12414,141,1,2,2,1,4
17171,242,0,2,2,1,5
7319,1031,1,1,1,1,20
16131,893,0,1,3,1,22
11964,638,2,1,2,1,46
10577,149,0,2,2,1,20
18507,429,0,4,1,1,1
16841,477,0,2,2,1,20
4631,497,0,2,2,1,473
6839,763,1,2,1,1,10
16370,950,1,1,1,1,2
11697,118,0,2,2,1,29
1718,1008,1,2,1,1,14
3793,955,0,1,1,1,1
9400,126,0,2,2,1,24
18055,821,0,1,2,1,20
4835,508,0,2,2,1,26
11293,793,0,2,1,1,24
12272,298,1,2,2,1,3
10137,1019,1,1,2,1,42
16888,258,0,4,1,1,1
11260,834,2,2,1,1,69
13462,495,0,2,2,1,38
14947,242,0,2,2,1,170
5679,707,0,2,1,1,6
16537,467,0,2,2,1,8
17203,282,0,4,1,1,3
15924,613,0,1,2,1,6
4177,821,2,1,2,1,74
9636,123,0,2,2,1,22
4249,1026,0,1,2,2,12
2444,508,0,2,2,1,28
17338,1061,2,2,1,1,27
6742,899,0,2,2,1,2
12283,944,1,1,1,1,7
18270,644,1,1,2,1,6
16201,809,0,1,2,1,17
373,834,2,2,1,1,16
159,600,2,2,1,1,45
16360,476,0,2,2,1,141
12221,159,0,2,2,1,11
3054,1050,0,1,5,5,5
10962,73,1,1,2,2,7
11775,845,2,1,2,1,30
9070,584,0,1,1,1,7
13559,644,0,1,2,1,449
11210,658,0,1,1,1,5
3057,466,0,2,2,1,86
4437,122,0,2,2,1,27
3445,352,1,1,2,2,8
1674,1050,1,4,3,2,26
17313,344,0,2,2,1,7
5894,878,0,4,1,1,2
7989,584,0,1,1,1,5
8119,613,2,1,2,1,40
6561,976,2,2,1,1,35
1902,1113,1,1,1,1,2
1936,298,0,2,2,1,56
16495,849,0,2,1,1,2
6362,942,1,2,2,2,1
9187,505,0,2,2,1,31
10346,326,1,2,2,1,2
1438,37,1,1,1,1,2
13517,157,0,2,2,1,30
10961,1096,0,1,1,1,1
18048,239,1,1,2,1,3
7396,149,0,2,2,1,11
7123,1052,2,2,1,1,44
12199,931,0,1,2,1,12
9641,294,1,2,2,1,4
2756,1053,1,1,1,1,4
10830,496,0,1,4,2,59
2306,485,0,2,2,1,13
4044,826,0,1,1,1,7
2592,834,2,2,1,1,40
5478,810,0,1,2,1,31
18063,496,0,2,2,1,295
9803,124,0,2,2,1,14
11653,1018,0,1,2,1,4
7672,501,0,2,2,1,6
4503,783,0,2,1,1,2
18530,756,0,1,1,1,2
2980,839,0,2,1,1,2
17273,789,1,1,1,1,6
11786,478,0,2,2,1,11
1742,507,0,2,2,1,17
549,495,0,2,2,1,576
18204,184,1,2,2,1,4
7464,268,1,2,2,1,4
18168,120,1,2,1,1,2
12370,602,0,2,1,1,4
4836,895,2,1,4,1,52
14079,130,1,2,2,1,3
14353,763,0,2,1,1,52
10110,1008,2,2,1,1,83
7373,921,1,2,1,1,18
6995,734,2,1,2,1,71
16995,509,0,2,2,1,25
6546,467,0,2,2,1,3
17965,881,0,1,1,1,5
9109,618,1,4,3,3,1
17989,409,0,2,2,1,10
6514,786,1,1,2,2,1
3636,242,0,2,2,1,429
6459,765,0,1,1,1,2
1547,91,0,2,2,1,180
8777,133,0,2,2,1,9
9969,484,0,2,2,1,39
14280,794,0,1,4,4,18
5880,1044,0,1,1,1,5
13866,145,0,2,2,1,6
17443,1086,2,2,1,1,26
14217,1052,0,1,2,1,15
15217,468,0,2,2,1,76
14239,810,0,1,2,1,2
2312,592,1,1,1,1,2
11205,899,1,2,3,1,13
4032,1044,0,1,1,1,1
16916,1107,2,1,2,1,73
2768,67,0,1,1,1,28
2615,798,2,2,1,1,42
9838,471,0,2,2,1,226
5213,465,0,2,2,1,46
8719,252,0,2,1,1,1
14892,522,0,2,2,1,25
10220,462,0,1,3,1,7
14764,797,2,1,1,1,19
14936,496,0,2,2,1,190
5343,457,0,2,2,1,2
6398,165,0,4,1,1,1
4904,560,2,1,2,1,20
989,38,1,4,2,2,4
10374,744,0,2,1,1,1
10636,808,0,2,1,1,2
17213,653,1,1,2,1,21
7578,914,0,2,1,1,1
13756,810,2,1,3,2,79
2424,1072,0,2,1,1,1
5147,962,1,2,1,1,30
447,446,0,1,3,1,4
8569,127,0,2,2,1,83
11145,995,2,1,3,2,153
6373,475,0,2,2,1,6
8095,162,0,4,1,1,2
7287,836,0,1,2,2,4
17842,891,0,4,1,1,4
9962,1042,0,2,1,1,13
4132,479,0,2,2,1,2
16189,9,0,1,1,1,2
15334,460,0,2,2,1,6
12759,380,0,2,2,1,26
11795,798,0,2,1,1,9
5274,163,1,2,2,1,2
1523,742,0,2,1,1,2
14827,763,1,2,1,1,15
4754,883,0,1,1,1,9
10580,1060,0,2,1,1,1
9944,1026,1,1,1,1,1
14044,962,1,2,1,1,27
5138,790,1,1,4,3,8
11759,507,0,2,2,1,70
391,149,0,2,2,1,8
9964,389,0,2,2,1,6
18400,432,1,1,1,1,1
3320,313,0,2,2,1,12
15626,1017,1,1,1,1,10
11189,1019,2,1,2,1,21
12712,418,0,4,1,1,2
13189,687,0,1,1,1,1
14439,1019,2,1,1,1,1
8735,903,0,1,1,1,4
4839,342,1,2,2,1,2
292,242,0,2,2,1,320
16661,453,0,1,2,1,2
8008,325,0,1,1,1,1
14075,489,0,2,2,1,35
13504,600,0,2,1,1,6
5135,745,1,1,2,2,5
16906,653,2,2,1,1,58
10294,600,2,2,1,1,54
10353,481,0,2,2,1,112
10032,311,1,4,1,1,2
13572,283,0,2,2,1,6
17410,1051,2,1,1,1,3
7368,976,0,2,1,1,24
15287,1015,0,2,1,1,1
856,330,1,2,2,1,5
16637,473,0,2,2,1,9
9949,282,1,2,2,1,4
14728,893,0,1,3,1,97
2952,522,0,2,2,1,8
734,313,0,2,2,1,8
2001,478,0,2,2,1,3
740,91,1,2,2,1,8
16355,145,1,2,2,1,4
15686,742,1,1,3,2,6
8786,983,0,1,2,1,6
15122,1049,1,1,1,1,4
1798,154,1,2,2,1,3
6164,1113,0,1,1,1,2
6833,760,0,1,2,2,233
17555,16,1,1,1,1,15
8802,646,1,1,1,1,8
12219,809,0,1,1,1,2
11608,826,1,1,2,2,4
11842,760,0,4,1,1,23
14837,846,1,2,1,1,17
1184,851,0,1,5,4,9
12321,242,0,2,2,1,375
15899,684,0,1,2,1,35
15474,152,1,2,1,1,2
13490,1008,0,2,1,1,14
2268,1067,1,1,1,1,1
17663,559,2,1,1,1,23
13278,834,0,2,1,1,25
5288,740,0,1,1,1,3
14993,921,2,2,1,1,12
8316,102,0,2,2,1,9
17976,157,0,2,2,1,14
13506,1038,0,1,1,1,1
9249,802,0,1,1,1,2
2392,734,0,1,3,2,28
2439,661,0,4,1,1,1
9196,984,2,1,2,2,52
1907,957,0,1,1,1,2
16077,821,1,1,3,2,41
6024,181,0,1,3,1,7
16378,830,0,1,1,1,5
14805,124,0,2,2,1,36
1566,1018,0,1,2,1,6
3395,496,0,2,2,1,439
9643,744,0,1,2,2,10
15766,684,0,2,1,1,22
6129,1044,0,1,1,1,38
16200,912,1,1,1,1,4
11329,680,0,1,1,1,2
6818,1026,1,1,2,2,5
6293,226,0,1,3,1,9
9650,120,1,2,2,1,2
7224,501,0,4,1,1,1
8803,506,0,2,2,1,9
569,151,0,2,2,1,5
8626,465,0,2,2,1,79
3560,466,0,2,2,1,108
4929,691,1,2,3,3,5
10071,143,0,2,2,1,2
8613,469,0,2,2,1,28
6357,808,0,1,2,1,3
4237,135,0,2,2,1,58
2498,963,0,1,1,1,86
12663,240,1,2,2,1,4
10221,826,0,1,2,2,35
684,704,2,1,2,1,55
18134,248,0,1,2,1,4
4967,9,0,1,2,2,5
4480,734,1,1,3,2,14
9850,337,0,4,1,1,1
885,497,0,2,2,1,14
16607,268,0,2,2,1,7
17809,479,0,2,2,1,68
8572,613,0,1,2,1,53
2064,459,0,2,2,1,13
4275,8,0,1,2,1,6
8682,1054,0,1,1,1,3
4715,1116,0,1,1,1,1
15905,353,1,2,2,1,7
17779,891,0,1,1,1,28
4077,255,0,2,2,1,10
4886,684,1,1,2,1,23
3851,704,2,1,2,1,14
8765,1033,1,1,1,1,3
17995,705,0,1,2,1,2
11826,1010,0,1,1,1,4
321,921,1,2,1,1,4
379,742,0,1,2,1,291
12468,165,0,2,2,1,6
2388,744,2,1,2,2,10
1470,657,1,1,3,3,9
4819,1107,2,1,2,1,130
9132,914,0,4,1,1,1
12959,962,2,2,1,1,98
12652,932,0,2,1,1,2
6585,866,2,1,1,1,23
8908,1063,0,1,1,1,2
18466,603,0,1,1,1,4
9483,1063,1,1,1,1,75
15562,133,0,2,2,1,20
16667,228,0,2,2,1,12
6772,33,0,4,1,1,5
5836,555,2,1,1,1,24
16155,603,0,4,1,1,1
2192,240,0,2,2,1,17
5347,889,0,1,1,1,2
10458,638,2,1,2,1,56
16733,1069,0,1,1,1,11
15420,810,2,2,1,1,11
1399,821,2,1,2,1,2
13004,821,0,1,3,2,38
3343,126,0,2,2,1,39
13981,228,0,4,1,1,1
12539,695,0,1,1,1,1
8717,170,0,2,2,1,10
15108,15,0,2,1,1,2
15178,507,0,2,2,1,2
4085,798,1,1,2,1,6
10839,696,0,2,1,1,12
3431,102,1,2,2,1,52
2793,1037,0,1,4,2,47
11936,445,0,2,2,1,29
18099,757,0,1,1,1,3
1143,878,0,2,1,1,10
4209,1086,2,2,1,1,31
9787,1014,1,1,3,3,15
5709,736,0,1,1,1,2
11925,830,0,1,1,1,2
12127,38,0,5,2,2,3
2251,330,0,4,1,1,3
11407,471,0,2,2,1,10
3417,584,0,1,1,1,11
10171,1050,1,1,2,2,4
8759,1018,0,2,1,1,4
9221,653,1,2,1,1,12
2722,803,1,1,1,1,11
8215,892,0,2,1,1,111
18075,856,1,1,5,4,11
3388,147,0,2,2,1,30
2304,292,0,2,2,1,3
10437,540,2,1,1,1,8
10203,241,0,2,2,1,5
15914,155,0,2,2,1,32
16000,334,0,2,2,1,4
6994,1046,0,2,1,1,4
18300,244,0,2,2,1,9
18426,155,0,2,2,1,4
16143,834,0,2,1,1,82
9888,826,1,1,2,2,8
6166,1046,1,1,2,2,8
6351,1109,0,2,2,2,1
16766,816,1,4,1,1,2
6283,638,2,1,2,1,56
17421,845,1,2,1,1,21
2606,641,0,1,2,1,18
18036,7,0,1,1,1,17
4273,600,1,2,1,1,28
11827,126,0,1,3,1,54
6842,430,0,2,2,1,8
6355,759,0,1,1,1,1
5456,995,1,1,2,1,17
5632,921,0,2,1,1,7
2320,715,0,1,1,1,2
10008,172,0,2,2,1,43
4035,710,1,2,1,1,4
17576,808,0,1,1,1,4
12319,509,0,2,2,1,28
13390,976,2,1,2,1,27
4397,516,0,2,2,1,2
13216,948,1,1,2,2,3
18098,613,0,1,2,1,12
5876,506,0,2,2,1,126
13647,599,1,2,1,1,4
16952,242,0,2,2,1,310
4299,944,0,1,1,1,1
10031,311,1,1,1,1,2
1568,763,0,2,1,1,16
11310,328,0,2,2,1,2
17601,1097,1,1,1,1,4
16902,763,0,1,2,1,14
14479,957,0,1,1,1,8
13232,856,1,2,3,2,4
6897,1051,2,1,1,1,1
5562,995,2,1,2,1,44
9393,242,0,2,2,1,323
5314,169,0,2,2,1,5
6023,714,1,2,1,1,2
18253,1019,1,2,1,1,17
5028,962,1,2,1,1,32
18415,159,1,2,2,1,5
5367,1106,0,2,1,1,1
13269,1107,2,2,2,2,11
8025,126,0,2,2,1,51
15047,937,2,1,1,1,40
16669,600,2,1,2,1,26
16073,441,0,2,2,1,11
12844,1097,0,1,4,3,108
14601,19,0,2,1,1,3
14434,754,0,1,1,1,2
18474,821,0,2,1,1,7
13042,919,0,2,1,1,4
17988,451,0,2,2,1,2
17194,942,0,1,2,2,2
3998,159,0,2,2,1,5
5457,1075,2,2,1,1,17
9199,653,0,2,1,1,21
10050,989,1,1,1,1,2
15830,1086,2,2,1,1,71
17739,328,1,2,2,1,4
3943,821,1,2,1,1,15
13144,763,1,2,1,1,7
9804,684,2,2,1,1,34
14357,122,0,2,2,1,53
17928,252,1,1,2,1,3
1991,354,1,2,2,1,4
17371,745,1,1,2,2,1
16054,864,2,1,1,1,16
12856,931,0,2,1,1,6
1274,410,1,2,1,1,2
5329,421,1,1,4,2,20
9506,240,0,2,2,1,10
16812,942,0,1,3,3,4
3507,808,0,1,2,1,14
10545,613,1,1,2,1,36
2298,684,1,2,1,1,6
2783,470,0,2,2,1,22
1548,1107,2,2,1,1,4
18226,408,0,2,2,1,4
4231,834,1,2,1,1,5
6837,102,0,2,2,1,80
15360,687,0,1,1,1,4
17009,662,0,1,1,1,5
16451,893,0,1,3,1,10
18319,505,0,2,2,1,73
13815,734,2,1,2,1,63
2340,976,2,2,1,1,68
4319,1099,0,1,1,1,14
11025,890,0,2,1,1,1
6805,420,1,2,2,1,14
11172,380,0,2,2,1,14
7020,644,2,1,6,1,297
16939,560,1,1,1,1,3
18542,495,0,2,2,1,14
2854,1011,1,5,1,1,2
14501,511,0,4,1,1,1
13581,181,1,2,2,1,5
13007,72,0,1,1,1,1
698,821,0,1,2,1,72
14608,451,0,2,2,1,46
7675,184,1,2,2,1,4
10293,1018,0,1,2,1,26
3615,984,2,1,3,3,8
18370,967,0,1,1,1,1
2713,919,0,1,1,1,25
6220,600,2,2,1,1,86
17211,231,0,2,2,1,2
8292,198,1,1,2,1,3
3506,400,0,4,1,1,1
11304,7,0,2,1,1,6
15325,813,1,1,2,1,3
4675,653,2,1,2,2,23
13844,697,0,1,1,1,2
3409,1056,1,1,3,3,6
10340,976,0,2,1,1,21
16922,122,0,2,1,1,2
14299,124,0,2,2,1,14
13044,17,1,1,1,1,1
4743,119,0,2,1,1,3
3642,276,0,4,1,1,2
2433,294,0,4,1,1,2
17032,1089,1,1,1,1,3
2839,962,0,1,2,1,8
3807,1058,0,1,1,1,2
12662,707,0,2,1,1,13
10158,13,1,4,2,1,8
3444,292,0,4,1,1,5
2565,897,1,1,2,1,2
6859,932,0,1,2,1,76
6305,684,0,1,2,1,9
8774,100,0,4,1,1,2
2926,1100,2,1,2,1,221
15249,805,0,1,1,1,6
5663,661,1,2,3,2,4
3530,758,1,1,1,1,1
1134,16,2,1,1,1,16
239,881,1,1,1,1,2
15089,995,2,2,1,1,38
10141,648,0,1,1,1,2
4186,814,0,1,1,1,6
1235,1,1,1,2,1,20
17721,609,0,2,2,2,4
7194,794,0,1,5,5,12
13168,707,0,1,3,2,27
4328,823,1,1,2,1,37
9923,74,0,2,2,2,6
12394,839,1,1,1,1,3
5873,135,0,2,2,1,28
4287,638,1,1,2,1,32
13013,242,0,2,2,1,218
16112,504,0,2,2,1,9
8092,255,0,4,1,1,6
3420,1024,0,1,1,1,2
17821,648,1,1,3,3,6
15102,1008,2,2,1,1,25
7755,478,0,2,2,1,209
17059,845,2,2,1,1,35
15989,878,0,1,1,1,10
8258,300,0,2,2,1,32
11315,147,0,2,2,1,13
11710,491,0,1,4,2,12
1070,805,0,1,1,1,1
6607,1061,1,2,1,1,21
9867,851,0,1,2,2,5
17183,1099,0,1,1,1,16
6569,696,0,2,1,1,15
4693,836,0,1,1,1,33
2876,589,1,1,1,1,2
9107,393,0,2,2,1,4
5618,488,0,2,2,1,38
1415,1107,1,1,2,1,46
8132,1035,1,2,2,2,6
6838,102,0,2,2,1,8
17430,419,1,1,3,1,7
3142,744,0,1,2,2,5
8974,463,0,2,2,1,5
5254,1008,0,1,2,1,15
15585,122,0,2,2,1,33
1712,443,1,2,2,1,4
10737,244,0,2,2,1,50
796,976,2,1,2,1,25
7930,126,0,2,2,1,24
10299,257,0,1,3,1,7
15284,1052,2,1,2,1,18
13182,463,0,4,1,1,1
3594,1026,1,2,2,2,2
9424,124,0,2,2,1,38
11317,875,1,1,1,1,6
16363,756,1,1,3,2,4
299,445,0,2,2,1,13
1684,1091,0,1,1,1,2
9848,1019,0,2,1,1,44
15729,864,1,1,1,1,12
3308,1025,1,1,1,1,4
7501,909,1,1,3,3,5
11761,476,0,2,2,1,16
16081,477,0,2,2,1,8
7648,495,0,2,2,1,201
11693,124,0,2,2,1,22
11047,298,0,2,2,1,18
17960,894,2,1,3,1,98
13666,504,0,2,2,1,3
5849,311,1,2,2,1,6
1142,126,0,2,2,1,54
2092,117,0,2,2,1,2
1015,1088,0,2,2,2,3
1704,1018,1,1,2,1,30
14979,896,0,1,1,1,2
10479,1116,0,1,1,1,2
1222,734,2,1,2,1,60
10619,301,0,2,2,1,2
6318,818,1,1,1,1,7
16831,266,0,2,2,1,96
8273,830,1,1,1,1,5
866,785,1,4,1,1,2
17287,124,0,4,1,1,3
7654,1049,1,1,1,1,6
348,962,1,1,2,1,19
17174,518,0,2,2,1,61
10173,891,0,1,1,1,175
12103,716,0,1,1,1,1
16824,734,1,1,2,1,15
10500,891,0,1,1,1,4
1423,891,0,2,1,1,1
11003,126,0,2,2,1,123
1162,122,0,2,2,1,15
6120,288,0,1,2,2,7
13339,493,0,1,3,1,11
17730,103,0,2,2,1,34
16311,896,1,1,2,1,4
1852,794,0,1,4,4,9
15694,506,0,2,2,1,150
381,617,1,1,1,1,2
17879,763,2,2,1,1,75
6287,1082,0,1,1,1,4
16901,763,0,2,1,1,6
13018,613,2,1,2,1,36
5956,400,1,2,2,1,2
17360,1108,0,2,1,1,2
13438,1008,0,1,2,1,8
5853,1031,0,4,1,1,18
9470,1118,1,1,1,1,10
7897,795,0,2,1,1,437
14906,760,0,4,1,1,10
2727,244,0,2,2,1,30
15426,825,1,1,2,1,5
6541,1093,1,2,2,2,4
16590,1112,0,2,1,1,1
8431,846,0,1,2,1,31
15232,177,1,1,2,1,5
747,113,0,2,2,1,2
4725,810,2,1,2,1,13
13165,495,0,2,2,1,126
9021,240,0,2,2,1,120
5326,642,2,1,6,1,439
1282,957,0,2,2,2,5
1504,124,0,2,2,1,10
7291,957,0,4,2,1,2
17476,882,0,1,1,1,6
15344,173,1,2,2,1,6
9894,906,2,2,1,1,8
13154,1008,0,1,2,1,62
7836,181,0,2,2,1,4
5539,496,0,2,2,1,145
8146,836,0,2,1,1,1
5507,1052,1,2,1,1,11
10854,97,1,2,1,1,2
5040,149,0,2,2,1,29
2285,738,0,1,2,2,3
601,543,0,1,2,1,4
13507,155,0,2,2,1,38
8483,758,0,1,1,1,2
16450,619,2,1,1,1,1
7528,471,0,2,2,1,318
14365,177,0,1,2,1,9
7518,619,0,1,1,1,688
17102,779,2,2,1,1,22
12694,1107,2,1,2,1,79
3270,79,1,1,3,2,4
8864,845,0,1,1,1,2
12828,1009,0,1,1,1,1
12650,100,0,4,1,1,1
5587,1119,0,1,1,1,3
11322,983,1,1,2,1,2
11436,1126,0,1,1,1,2
7974,373,0,2,2,1,70
3885,976,1,2,1,1,9
17482,1107,2,1,2,1,127
6122,144,0,1,3,1,4
8835,808,0,2,1,1,5
1097,491,0,2,2,1,10
1380,1015,1,1,1,1,4
9090,602,0,2,1,1,3
11453,989,1,1,1,1,9
14707,500,0,4,1,1,2
17898,962,0,2,1,1,45
2945,812,0,1,1,1,348
12281,500,0,2,2,1,8
17715,983,0,4,1,1,1
12831,638,2,1,3,1,59
14060,1065,0,4,1,1,2
18336,962,2,2,1,1,30
17173,902,1,1,3,3,7
2680,662,0,1,1,1,2
18008,1055,0,2,1,1,7
4938,938,0,2,1,1,2
5353,734,2,1,3,2,65
15332,451,0,2,2,1,8
1543,798,1,2,1,1,21
15728,691,1,2,3,2,9
8938,814,0,2,1,1,8
15912,648,1,1,2,2,4
12686,814,0,1,1,1,10
17977,404,1,1,3,1,9
4758,1037,1,1,1,1,2
9172,874,0,1,1,1,1
15720,1097,1,1,1,1,4
4535,1008,0,2,1,1,23
7140,989,1,1,1,1,5
17936,744,1,1,2,2,12
8044,91,0,2,2,1,396
9104,735,0,1,1,1,11
16804,469,0,2,2,1,122
17955,610,2,1,1,1,8
16199,600,1,2,1,1,29
5692,674,2,1,1,1,4
10044,829,0,1,1,1,1
6504,248,1,2,2,1,3
6647,550,0,5,1,1,1
10956,102,0,2,2,1,7
17065,609,0,2,2,2,5
7842,825,1,1,2,1,2
17344,794,0,1,3,3,9
17535,734,2,1,2,1,82
17943,475,0,2,2,1,23
12257,172,1,2,2,1,6
15343,1008,2,2,1,1,60
17944,891,0,2,1,1,6
15239,7,0,1,1,1,18
16718,704,0,2,1,1,15
13289,91,0,2,2,1,26
13933,270,0,2,2,1,4
2524,821,2,1,3,2,34
1638,522,0,2,2,1,14
4381,644,2,1,2,1,54
67,821,0,1,2,1,6
4266,661,1,1,6,5,25
9699,466,0,2,2,1,37
16297,846,2,2,1,1,24
392,810,0,2,1,1,3
18365,240,0,2,2,1,5
16586,1,0,1,2,1,2
18035,557,0,1,1,1,2
11369,838,0,2,1,1,2
14324,883,0,1,1,1,4
14730,687,2,1,1,1,8
1754,423,1,1,1,1,1
15188,767,0,1,2,2,6
4640,1008,2,2,1,1,18
18184,823,0,2,1,1,4
3553,1052,1,2,1,1,7
12898,365,0,4,1,1,2
1997,1100,2,1,2,1,42
11847,772,0,1,1,1,4
14466,684,1,2,1,1,15
17927,504,0,2,2,1,6
5321,95,0,2,2,1,4
17814,878,0,1,1,1,9
4438,417,1,1,4,2,10
6935,812,0,1,1,1,9
14816,769,0,2,1,1,1
10015,714,1,1,2,2,3
2155,155,0,2,2,1,35
6822,9,0,2,1,1,4
10759,994,0,2,1,1,1
9627,531,2,1,1,1,25
5752,7,0,1,1,1,27
12939,1019,1,2,1,1,13
15293,133,1,1,3,1,7
14092,17,1,2,1,1,1
10553,846,2,2,1,1,21
3501,821,1,1,3,2,51
8620,810,2,1,2,1,158
9139,467,0,2,2,1,4
1878,884,0,1,1,1,10
13330,1014,0,1,2,2,3
10966,661,0,4,1,1,2
3398,737,1,1,1,1,2
12048,690,1,1,1,1,8
9182,380,0,2,2,1,8
9235,944,1,1,1,1,5
905,1107,1,1,2,1,111
6218,1030,1,2,1,1,4
492,692,0,2,1,1,2
6386,1096,0,1,1,1,2
12409,149,0,2,2,1,8
3043,1025,0,1,1,1,3
2906,1,0,2,1,1,4
14626,856,1,2,2,2,6
6036,1105,0,2,1,1,1
10510,518,0,2,2,1,24
12140,91,0,2,2,1,369
16948,47,0,3,2,1,3
11547,734,2,1,3,2,18
9776,808,0,1,2,1,7
1680,821,1,1,2,1,36
17365,895,2,1,4,1,64
5191,684,0,1,2,1,20
11742,613,2,1,3,1,55
13078,1019,2,2,1,1,34
11788,886,0,1,2,2,4
5021,972,1,1,2,2,2
8502,245,0,2,2,1,5
8944,760,0,1,1,1,4
16977,501,0,2,2,1,14
6477,282,0,2,2,1,29
9301,600,2,2,1,1,23
1472,479,0,2,2,1,63
1383,17,1,1,1,1,4
10789,135,0,2,2,1,43
9954,128,0,2,2,1,16
6682,600,1,1,2,1,11
11548,519,0,1,3,2,7
13193,266,0,2,2,1,7
13215,942,1,1,3,3,7
11500,932,0,2,1,1,4
17536,505,0,2,2,1,11
1283,380,0,2,2,1,13
7910,1042,2,2,1,1,18
2688,978,1,1,3,3,4
15320,242,0,2,2,1,4
14942,894,0,1,4,1,263
4352,226,0,1,2,1,3
6012,831,1,1,1,1,1
1321,533,0,1,3,1,16
10573,1117,0,1,1,1,19
13192,810,1,2,1,1,43
14607,520,0,2,2,1,21
18209,242,0,2,2,1,213
371,332,0,1,1,1,2
14163,479,0,2,2,1,44
158,533,0,5,1,1,4
11721,455,0,2,2,1,4
6310,1112,0,1,1,1,3
12398,976,0,2,1,1,22
15931,494,0,2,2,1,379
12390,885,0,1,1,1,5
11711,394,1,2,2,2,3
13280,481,0,2,2,1,89
6365,645,0,1,2,1,20
10040,226,1,2,2,1,3
11570,892,1,1,3,1,35
1509,126,0,2,2,1,40
9508,488,0,2,2,1,22
16190,126,0,2,2,1,10
9750,478,0,1,3,2,17
88,494,0,2,2,1,17
11574,443,0,4,1,1,3
12698,704,1,2,1,1,5
6918,382,1,2,2,1,4
8985,841,1,1,1,1,2
9347,684,1,2,1,1,24
2670,976,1,2,1,1,14
14194,919,1,1,1,1,12
18295,984,0,2,2,2,10
1616,541,2,1,3,3,8
2808,155,0,2,2,1,16
2240,10,0,1,1,1,20
11950,484,0,2,2,1,13
13334,1099,0,1,1,1,147
10084,957,0,1,1,1,116
14718,826,1,1,2,2,9
10425,51,0,1,2,1,2
5053,116,0,4,1,1,3
6820,489,0,2,2,1,46
4031,34,0,1,1,1,23
